Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,17131.009766,17221.109375,17089.009766,17156.849609,17156.849609,87810000
2014-09-18,17163.730469,17275.369141,17163.730469,17265.990234,17265.990234,85300000
2014-09-19,17267.210938,17350.640625,17257.460938,17279.740234,17279.740234,349620000
2014-09-22,17271.710938,17277.880859,17159.359375,17172.679688,17172.679688,74300000
2014-09-23,17165.910156,17171.880859,17055.869141,17055.869141,17055.869141,77090000
2014-09-24,17056.640625,17226.599609,17033.929688,17210.060547,17210.060547,80530000
2014-09-25,17204.859375,17204.859375,16945.800781,16945.800781,16945.800781,93520000
2014-09-26,16948.619141,17148.150391,16948.109375,17113.150391,17113.150391,74670000
2014-09-29,17107.689453,17107.689453,16934.429688,17071.220703,17071.220703,70220000
2014-09-30,17070.449219,17145.099609,17017.109375,17042.900391,17042.900391,102290000
2014-10-01,17040.460938,17041.160156,16776.130859,16804.710938,16804.710938,104240000
2014-10-02,16808.269531,16857.250000,16674.039063,16801.050781,16801.050781,75490000
2014-10-03,16802.199219,17027.839844,16802.199219,17009.689453,17009.689453,87940000
2014-10-06,17010.339844,17099.390625,16930.380859,16991.910156,16991.910156,655450000
2014-10-07,16988.250000,16988.250000,16715.789063,16719.390625,16719.390625,79420000
2014-10-08,16718.650391,17006.910156,16663.259766,16994.220703,16994.220703,106930000
2014-10-09,16989.369141,16989.369141,16649.039063,16659.250000,16659.250000,93210000
2014-10-10,16654.880859,16757.599609,16543.910156,16544.099609,16544.099609,136370000
2014-10-13,16535.429688,16602.410156,16310.469727,16321.070313,16321.070313,107830000
2014-10-14,16321.900391,16463.669922,16273.639648,16315.190430,16315.190430,110410000
2014-10-15,16313.299805,16313.299805,15855.120117,16141.740234,16141.740234,160380000
2014-10-16,16137.139648,16211.120117,15935.219727,16117.240234,16117.240234,131670000
2014-10-17,16118.389648,16427.380859,16118.389648,16380.410156,16380.410156,137910000
2014-10-20,16373.150391,16401.630859,16260.540039,16399.669922,16399.669922,94320000
2014-10-21,16406.029297,16620.779297,16405.769531,16614.810547,16614.810547,105110000
2014-10-22,16615.259766,16653.890625,16459.849609,16461.320313,16461.320313,92050000
2014-10-23,16468.070313,16767.519531,16468.070313,16677.900391,16677.900391,99420000
2014-10-24,16677.039063,16811.710938,16649.720703,16805.410156,16805.410156,90400000
2014-10-27,16796.099609,16836.980469,16729.830078,16817.939453,16817.939453,72580000
2014-10-28,16825.189453,17006.449219,16825.189453,17005.750000,17005.750000,83870000
2014-10-29,17005.070313,17065.500000,16895.380859,16974.310547,16974.310547,76450000
2014-10-30,16968.140625,17223.960938,16920.759766,17195.419922,17195.419922,80180000
2014-10-31,17208.779297,17395.539063,17208.779297,17390.519531,17390.519531,121610000
2014-11-03,17390.900391,17410.650391,17339.849609,17366.240234,17366.240234,80030000
2014-11-04,17368.810547,17397.230469,17278.359375,17383.839844,17383.839844,81390000
2014-11-05,17385.759766,17486.589844,17385.759766,17484.529297,17484.529297,76030000
2014-11-06,17491.660156,17560.310547,17440.349609,17554.470703,17554.470703,70670000
2014-11-07,17558.580078,17575.330078,17493.369141,17573.929688,17573.929688,82860000
2014-11-10,17568.980469,17621.869141,17547.509766,17613.740234,17613.740234,71430000
2014-11-11,17615.640625,17638.210938,17584.939453,17614.900391,17614.900391,52880000
2014-11-12,17604.750000,17626.710938,17536.169922,17612.199219,17612.199219,75980000
2014-11-13,17618.689453,17705.480469,17583.880859,17652.789063,17652.789063,80540000
2014-11-14,17653.109375,17664.150391,17613.199219,17634.740234,17634.740234,72850000
2014-11-17,17631.849609,17675.070313,17606.810547,17647.750000,17647.750000,70330000
2014-11-18,17643.089844,17735.710938,17642.029297,17687.820313,17687.820313,87420000
2014-11-19,17685.509766,17712.259766,17624.500000,17685.730469,17685.730469,73780000
2014-11-20,17677.320313,17720.439453,17603.890625,17719.000000,17719.000000,77740000
2014-11-21,17721.019531,17894.830078,17721.019531,17810.060547,17810.060547,140940000
2014-11-24,17812.630859,17855.269531,17793.189453,17817.900391,17817.900391,85510000
2014-11-25,17819.050781,17854.730469,17790.890625,17814.939453,17814.939453,88190000
2014-11-26,17812.250000,17833.759766,17791.160156,17827.750000,17827.750000,67450000
2014-11-28,17830.550781,17893.419922,17807.779297,17828.240234,17828.240234,80470000
2014-12-01,17827.269531,17827.269531,17726.550781,17776.800781,17776.800781,86390000
2014-12-02,17778.849609,17897.050781,17778.849609,17879.550781,17879.550781,81970000
2014-12-03,17880.900391,17924.150391,17855.589844,17912.619141,17912.619141,99400000
2014-12-04,17910.019531,17937.960938,17814.810547,17900.099609,17900.099609,76270000
2014-12-05,17903.050781,17991.189453,17903.050781,17958.789063,17958.789063,79110000
2014-12-08,17954.939453,17960.560547,17804.279297,17852.480469,17852.480469,88680000
2014-12-09,17847.369141,17847.369141,17629.570313,17801.199219,17801.199219,100400000
2014-12-10,17797.990234,17797.990234,17508.099609,17533.150391,17533.150391,115100000
2014-12-11,17534.300781,17758.509766,17534.300781,17596.339844,17596.339844,90100000
2014-12-12,17590.050781,17590.050781,17280.830078,17280.830078,17280.830078,121950000
2014-12-15,17285.740234,17403.539063,17115.279297,17180.839844,17180.839844,114050000
2014-12-16,17173.070313,17427.439453,17067.589844,17068.869141,17068.869141,116640000
2014-12-17,17069.160156,17389.300781,17069.160156,17356.869141,17356.869141,118220000
2014-12-18,17367.849609,17778.400391,17367.849609,17778.150391,17778.150391,123940000
2014-12-19,17778.019531,17874.029297,17746.550781,17804.800781,17804.800781,343690000
2014-12-22,17812.250000,17962.779297,17812.250000,17959.439453,17959.439453,98460000
2014-12-23,17971.509766,18069.220703,17970.160156,18024.169922,18024.169922,82890000
2014-12-24,18035.730469,18086.240234,18027.779297,18030.210938,18030.210938,42870000
2014-12-26,18038.300781,18103.449219,18038.300781,18053.710938,18053.710938,52570000
2014-12-29,18046.580078,18073.039063,18021.570313,18038.230469,18038.230469,53870000
2014-12-30,18035.019531,18035.019531,17959.699219,17983.070313,17983.070313,47490000
2014-12-31,17987.660156,18043.220703,17820.880859,17823.070313,17823.070313,82840000
2015-01-02,17823.070313,17951.779297,17731.300781,17832.990234,17832.990234,76270000
2015-01-05,17821.300781,17821.300781,17475.929688,17501.650391,17501.650391,116160000
2015-01-06,17504.179688,17581.050781,17262.369141,17371.640625,17371.640625,101870000
2015-01-07,17374.779297,17597.080078,17374.779297,17584.519531,17584.519531,91030000
2015-01-08,17591.970703,17916.039063,17591.970703,17907.869141,17907.869141,114890000
2015-01-09,17911.019531,17915.320313,17686.089844,17737.369141,17737.369141,93390000
2015-01-12,17742.050781,17793.880859,17571.580078,17640.839844,17640.839844,92500000
2015-01-13,17645.019531,17923.009766,17498.230469,17613.679688,17613.679688,99360000
2015-01-14,17609.060547,17609.060547,17264.900391,17427.089844,17427.089844,109180000
2015-01-15,17436.300781,17517.410156,17298.039063,17320.710938,17320.710938,94520000
2015-01-16,17320.000000,17528.369141,17243.550781,17511.570313,17511.570313,140480000
2015-01-20,17516.960938,17588.699219,17346.730469,17515.230469,17515.230469,119600000
2015-01-21,17509.960938,17599.580078,17396.039063,17554.279297,17554.279297,95530000
2015-01-22,17557.289063,17840.890625,17482.539063,17813.980469,17813.980469,111980000
2015-01-23,17812.500000,17812.500000,17667.529297,17672.599609,17672.599609,97110000
2015-01-26,17668.109375,17696.359375,17567.599609,17678.699219,17678.699219,87220000
2015-01-27,17638.529297,17638.529297,17288.310547,17387.210938,17387.210938,135940000
2015-01-28,17402.910156,17484.410156,17189.000000,17191.369141,17191.369141,115980000
2015-01-29,17195.289063,17433.130859,17136.300781,17416.849609,17416.849609,111690000
2015-01-30,17416.849609,17419.900391,17156.820313,17164.949219,17164.949219,168560000
2015-02-02,17169.990234,17367.679688,17037.759766,17361.039063,17361.039063,108090000
2015-02-03,17369.970703,17670.759766,17369.970703,17666.400391,17666.400391,112860000
2015-02-04,17664.990234,17782.220703,17603.210938,17673.019531,17673.019531,102560000
2015-02-05,17677.259766,17889.580078,17677.259766,17884.880859,17884.880859,79890000
2015-02-06,17881.539063,17951.089844,17764.400391,17824.289063,17824.289063,93610000
2015-02-09,17821.490234,17821.490234,17685.320313,17729.210938,17729.210938,81590000
2015-02-10,17736.150391,17890.339844,17729.240234,17868.759766,17868.759766,89930000
2015-02-11,17867.859375,17897.210938,17759.650391,17862.140625,17862.140625,89890000
2015-02-12,17862.140625,17975.650391,17862.140625,17972.380859,17972.380859,117160000
2015-02-13,17968.650391,18037.410156,17961.759766,18019.349609,18019.349609,85230000
2015-02-17,18019.800781,18052.009766,17951.410156,18047.580078,18047.580078,98760000
2015-02-18,18045.720703,18048.699219,17982.199219,18029.849609,18029.849609,75090000
2015-02-19,18028.669922,18028.669922,17924.599609,17985.769531,17985.769531,79130000
2015-02-20,17985.769531,18144.289063,17878.369141,18140.439453,18140.439453,111390000
2015-02-23,18140.759766,18141.210938,18054.839844,18116.839844,18116.839844,83670000
2015-02-24,18112.570313,18231.089844,18098.730469,18209.189453,18209.189453,79310000
2015-02-25,18208.669922,18244.380859,18182.759766,18224.570313,18224.570313,80480000
2015-02-26,18224.410156,18239.429688,18157.070313,18214.419922,18214.419922,81500000
2015-02-27,18213.259766,18213.259766,18132.380859,18132.699219,18132.699219,101110000
2015-03-02,18134.050781,18288.630859,18122.589844,18288.630859,18288.630859,89790000
2015-03-03,18281.949219,18281.949219,18136.880859,18203.369141,18203.369141,83830000
2015-03-04,18203.369141,18203.369141,18029.500000,18096.900391,18096.900391,80900000
2015-03-05,18096.900391,18160.349609,18087.650391,18135.720703,18135.720703,75840000
2015-03-06,18135.720703,18135.720703,17825.150391,17856.779297,17856.779297,113350000
2015-03-09,17856.560547,18031.039063,17856.560547,17995.720703,17995.720703,85820000
2015-03-10,17989.560547,17989.560547,17662.939453,17662.939453,17662.939453,120450000
2015-03-11,17662.939453,17731.779297,17627.000000,17635.390625,17635.390625,102120000
2015-03-12,17626.839844,17900.099609,17620.490234,17895.220703,17895.220703,111550000
2015-03-13,17889.050781,17889.050781,17629.890625,17749.310547,17749.310547,113620000
2015-03-16,17751.240234,17988.500000,17751.240234,17977.419922,17977.419922,101760000
2015-03-17,17972.220703,17972.220703,17785.789063,17849.080078,17849.080078,82560000
2015-03-18,17846.800781,18097.119141,17697.519531,18076.189453,18076.189453,130950000
2015-03-19,18072.580078,18072.990234,17934.240234,17959.029297,17959.029297,107820000
2015-03-20,17961.130859,18197.289063,17961.130859,18127.650391,18127.650391,333870000
2015-03-23,18136.730469,18205.929688,18116.039063,18116.039063,18116.039063,98030000
2015-03-24,18110.869141,18149.240234,18010.439453,18011.140625,18011.140625,87190000
2015-03-25,18012.609375,18041.970703,17718.539063,17718.539063,17718.539063,106560000
2015-03-26,17716.269531,17759.509766,17579.269531,17678.230469,17678.230469,117740000
2015-03-27,17673.630859,17729.140625,17630.490234,17712.660156,17712.660156,103220000
2015-03-30,17727.480469,18008.640625,17727.480469,17976.310547,17976.310547,104040000
2015-03-31,17965.369141,17965.369141,17773.019531,17776.119141,17776.119141,119470000
2015-04-01,17778.519531,17778.519531,17585.009766,17698.179688,17698.179688,103360000
2015-04-02,17699.519531,17815.029297,17673.490234,17763.240234,17763.240234,87370000
2015-04-06,17755.500000,17941.789063,17646.800781,17880.849609,17880.849609,100850000
2015-04-07,17884.320313,17983.119141,17871.210938,17875.419922,17875.419922,72150000
2015-04-08,17877.619141,17976.199219,17822.230469,17902.509766,17902.509766,76820000
2015-04-09,17902.509766,17984.220703,17823.099609,17958.730469,17958.730469,86740000
2015-04-10,17956.730469,18066.759766,17945.550781,18057.650391,18057.650391,116410000
2015-04-13,18052.320313,18107.570313,17974.810547,17977.039063,17977.039063,120090000
2015-04-14,17979.109375,18075.599609,17905.480469,18036.699219,18036.699219,82830000
2015-04-15,18045.710938,18160.519531,18045.710938,18112.609375,18112.609375,113610000
2015-04-16,18106.269531,18169.259766,18063.859375,18105.769531,18105.769531,89520000
2015-04-17,18102.560547,18102.560547,17748.529297,17826.300781,17826.300781,138860000
2015-04-20,17841.179688,18092.220703,17841.179688,18034.929688,18034.929688,103160000
2015-04-21,18034.230469,18109.699219,17929.630859,17949.589844,17949.589844,95180000
2015-04-22,17950.820313,18056.019531,17887.759766,18038.269531,18038.269531,91260000
2015-04-23,18031.900391,18133.029297,17966.769531,18058.689453,18058.689453,100240000
2015-04-24,18056.419922,18108.869141,18009.080078,18080.140625,18080.140625,119130000
2015-04-27,18097.890625,18175.560547,18024.660156,18037.970703,18037.970703,121110000
2015-04-28,18035.900391,18119.650391,17917.359375,18110.140625,18110.140625,124930000
2015-04-29,18093.689453,18096.460938,17953.689453,18035.529297,18035.529297,102080000
2015-04-30,18033.330078,18033.330078,17774.890625,17840.519531,17840.519531,129180000
2015-05-01,17859.269531,18028.890625,17859.269531,18024.060547,18024.060547,91700000
2015-05-04,18026.019531,18133.759766,18026.019531,18070.400391,18070.400391,86010000
2015-05-05,18062.529297,18086.009766,17905.710938,17928.199219,17928.199219,95340000
2015-05-06,17934.810547,18019.750000,17733.119141,17841.980469,17841.980469,100430000
2015-05-07,17840.250000,17973.070313,17796.939453,17924.060547,17924.060547,80920000
2015-05-08,17933.640625,18205.230469,17933.640625,18191.109375,18191.109375,94960000
2015-05-11,18187.779297,18199.949219,18089.109375,18105.169922,18105.169922,86050000
2015-05-12,18096.160156,18119.179688,17924.800781,18068.230469,18068.230469,89270000
2015-05-13,18070.369141,18132.789063,18039.199219,18060.490234,18060.490234,85180000
2015-05-14,18062.490234,18255.210938,18062.490234,18252.240234,18252.240234,91580000
2015-05-15,18251.970703,18272.720703,18215.070313,18272.560547,18272.560547,108220000
2015-05-18,18267.250000,18325.539063,18244.259766,18298.880859,18298.880859,79080000
2015-05-19,18300.480469,18351.359375,18261.349609,18312.390625,18312.390625,87200000
2015-05-20,18315.060547,18350.130859,18272.560547,18285.400391,18285.400391,80190000
2015-05-21,18285.869141,18314.890625,18249.900391,18285.740234,18285.740234,84270000
2015-05-22,18286.869141,18286.869141,18217.140625,18232.019531,18232.019531,78890000
2015-05-26,18229.750000,18229.750000,17990.019531,18041.539063,18041.539063,109440000
2015-05-27,18045.080078,18190.349609,18045.080078,18162.990234,18162.990234,96400000
2015-05-28,18154.140625,18154.140625,18066.400391,18126.119141,18126.119141,67510000
2015-05-29,18128.119141,18128.119141,17967.740234,18010.679688,18010.679688,139810000
2015-06-01,18017.820313,18105.830078,17982.060547,18040.369141,18040.369141,85640000
2015-06-02,18033.330078,18091.869141,17925.330078,18011.939453,18011.939453,77550000
2015-06-03,18018.419922,18168.089844,18010.419922,18076.269531,18076.269531,73120000
2015-06-04,18072.470703,18087.150391,17876.949219,17905.580078,17905.580078,93470000
2015-06-05,17905.380859,17940.779297,17822.900391,17849.460938,17849.460938,89140000
2015-06-08,17849.460938,17852.349609,17760.609375,17766.550781,17766.550781,86300000
2015-06-09,17766.949219,17817.830078,17714.970703,17764.039063,17764.039063,90550000
2015-06-10,17765.380859,18045.140625,17765.380859,18000.400391,18000.400391,96980000
2015-06-11,18001.269531,18109.769531,18001.269531,18039.369141,18039.369141,89490000
2015-06-12,18035.830078,18035.830078,17857.070313,17898.839844,17898.839844,83760000
2015-06-15,17890.759766,17890.759766,17698.419922,17791.169922,17791.169922,91920000
2015-06-16,17787.429688,17919.619141,17774.119141,17904.480469,17904.480469,77510000
2015-06-17,17909.580078,17998.000000,17839.650391,17935.740234,17935.740234,92410000
2015-06-18,17944.609375,18174.730469,17944.609375,18115.839844,18115.839844,94460000
2015-06-19,18116.240234,18117.710938,18010.580078,18015.949219,18015.949219,258300000
2015-06-22,18027.630859,18181.669922,18027.630859,18119.779297,18119.779297,77780000
2015-06-23,18121.779297,18188.810547,18108.099609,18144.070313,18144.070313,75970000
2015-06-24,18139.099609,18139.099609,17966.070313,17966.070313,17966.070313,104980000
2015-06-25,17977.109375,18036.099609,17890.359375,17890.359375,17890.359375,78990000
2015-06-26,17892.029297,18013.150391,17892.029297,17946.679688,17946.679688,158120000
2015-06-29,17936.740234,17936.740234,17590.550781,17596.349609,17596.349609,116340000
2015-06-30,17599.960938,17714.660156,17576.500000,17619.509766,17619.509766,126460000
2015-07-01,17638.119141,17801.830078,17638.119141,17757.910156,17757.910156,87010000
2015-07-02,17763.320313,17825.490234,17687.519531,17730.109375,17730.109375,83080000
2015-07-06,17728.080078,17734.359375,17564.359375,17683.580078,17683.580078,90130000
2015-07-07,17684.919922,17793.449219,17465.679688,17776.910156,17776.910156,105840000
2015-07-08,17759.009766,17759.009766,17496.220703,17515.419922,17515.419922,69830000
2015-07-09,17530.380859,17764.849609,17530.380859,17548.619141,17548.619141,100520000
2015-07-10,17561.119141,17797.490234,17561.119141,17760.410156,17760.410156,85800000
2015-07-13,17787.269531,17987.570313,17787.269531,17977.679688,17977.679688,86380000
2015-07-14,17974.609375,18072.820313,17956.169922,18053.580078,18053.580078,76740000
2015-07-15,18053.380859,18090.390625,18010.150391,18050.169922,18050.169922,80460000
2015-07-16,18078.160156,18131.609375,18065.330078,18120.250000,18120.250000,85030000
2015-07-17,18117.580078,18121.119141,18032.060547,18086.449219,18086.449219,106510000
2015-07-20,18085.910156,18137.119141,18064.500000,18100.410156,18100.410156,75060000
2015-07-21,18096.669922,18096.669922,17868.339844,17919.289063,17919.289063,100170000
2015-07-22,17918.349609,17919.349609,17807.410156,17851.039063,17851.039063,112370000
2015-07-23,17853.779297,17860.949219,17705.029297,17731.919922,17731.919922,88600000
2015-07-24,17731.050781,17756.539063,17553.730469,17568.529297,17568.529297,103470000
2015-07-27,17561.779297,17561.779297,17399.169922,17440.589844,17440.589844,117860000
2015-07-28,17449.810547,17650.070313,17449.810547,17630.269531,17630.269531,103450000
2015-07-29,17631.400391,17776.779297,17629.199219,17751.390625,17751.390625,93140000
2015-07-30,17743.240234,17761.250000,17640.849609,17745.980469,17745.980469,76650000
2015-07-31,17755.869141,17783.589844,17671.589844,17689.859375,17689.859375,106120000
2015-08-03,17696.740234,17704.759766,17496.609375,17598.199219,17598.199219,87880000
2015-08-04,17596.929688,17635.779297,17505.500000,17550.689453,17550.689453,99060000
2015-08-05,17555.240234,17661.369141,17492.900391,17540.470703,17540.470703,102450000
2015-08-06,17542.609375,17572.039063,17362.859375,17419.750000,17419.750000,96170000
2015-08-07,17414.939453,17414.939453,17279.080078,17373.380859,17373.380859,81800000
2015-08-10,17375.179688,17629.130859,17375.179688,17615.169922,17615.169922,92430000
2015-08-11,17593.589844,17593.589844,17352.630859,17402.839844,17402.839844,103010000
2015-08-12,17382.929688,17423.900391,17125.810547,17402.509766,17402.509766,120400000
2015-08-13,17401.640625,17481.779297,17341.339844,17408.250000,17408.250000,88550000
2015-08-14,17410.119141,17492.900391,17394.060547,17477.400391,17477.400391,82120000
2015-08-17,17472.660156,17551.400391,17341.720703,17545.179688,17545.179688,73380000
2015-08-18,17537.300781,17568.400391,17486.419922,17511.339844,17511.339844,79900000
2015-08-19,17508.740234,17517.189453,17282.419922,17348.730469,17348.730469,104720000
2015-08-20,17345.320313,17345.320313,16990.689453,16990.689453,16990.689453,128530000
2015-08-21,16990.689453,16990.689453,16459.550781,16459.750000,16459.750000,225170000
2015-08-24,16459.750000,16459.750000,15370.330078,15871.349609,15871.349609,293920000
2015-08-25,15882.269531,16312.940430,15651.240234,15666.440430,15666.440430,213220000
2015-08-26,15676.259766,16303.750000,15676.259766,16285.509766,16285.509766,208420000
2015-08-27,16285.509766,16666.689453,16285.509766,16654.769531,16654.769531,171980000
2015-08-28,16649.419922,16669.970703,16535.179688,16643.009766,16643.009766,131790000
2015-08-31,16632.019531,16388.259766,16444.050781,16528.029297,16528.029297,141440000
2015-09-01,16528.029297,16528.029297,15979.950195,16058.349609,16058.349609,171390000
2015-09-02,16058.349609,16352.580078,16058.349609,16351.379883,16351.379883,133480000
2015-09-03,16364.339844,16550.070313,16317.309570,16374.759766,16374.759766,109730000
2015-09-04,16371.759766,16371.759766,16026.610352,16102.379883,16102.379883,127270000
2015-09-08,16109.929688,16503.410156,16109.929688,16492.679688,16492.679688,123870000
2015-09-09,16505.039063,16664.650391,16220.099609,16253.570313,16253.570313,118790000
2015-09-10,16252.570313,16441.939453,16212.080078,16330.400391,16330.400391,122690000
2015-09-11,16330.400391,16434.759766,16244.650391,16433.089844,16433.089844,104630000
2015-09-14,16450.859375,16450.859375,16330.870117,16370.959961,16370.959961,92660000
2015-09-15,16382.580078,16644.109375,16382.580078,16599.849609,16599.849609,93050000
2015-09-16,16599.509766,16755.980469,16593.900391,16739.949219,16739.949219,99620000
2015-09-17,16738.080078,16933.429688,16639.929688,16674.740234,16674.740234,129600000
2015-09-18,16674.740234,16674.740234,16343.759766,16384.580078,16384.580078,341690000
2015-09-21,16406.099609,16578.599609,16391.880859,16510.189453,16510.189453,90730000
2015-09-22,16477.449219,16477.449219,16221.730469,16330.469727,16330.469727,119010000
2015-09-23,16332.809570,16355.290039,16211.980469,16279.889648,16279.889648,86030000
2015-09-24,16257.110352,16257.110352,16016.360352,16201.320313,16201.320313,122220000
2015-09-25,16205.070313,16465.230469,16205.070313,16314.669922,16314.669922,130790000
2015-09-28,16313.259766,16313.259766,15981.849609,16001.889648,16001.889648,139930000
2015-09-29,16001.759766,16118.889648,15942.370117,16049.129883,16049.129883,121160000
2015-09-30,16057.080078,16297.599609,16057.080078,16284.700195,16284.700195,145740000
2015-10-01,16278.620117,16348.870117,16073.820313,16272.009766,16272.009766,111420000
2015-10-02,16258.250000,16472.769531,16013.660156,16472.369141,16472.369141,136870000
2015-10-05,16502.099609,16798.369141,16502.099609,16776.429688,16776.429688,127660000
2015-10-06,16774.019531,16865.089844,16746.029297,16790.189453,16790.189453,120010000
2015-10-07,16805.419922,16963.300781,16765.000000,16912.289063,16912.289063,115690000
2015-10-08,16904.169922,17081.279297,16859.339844,17050.750000,17050.750000,100730000
2015-10-09,17054.689453,17110.880859,17027.230469,17084.490234,17084.490234,103730000
2015-10-12,17082.289063,17139.210938,17064.580078,17131.859375,17131.859375,72500000
2015-10-13,17113.550781,17172.810547,17034.449219,17081.890625,17081.890625,99400000
2015-10-14,17079.080078,17111.380859,16887.669922,16924.750000,16924.750000,120110000
2015-10-15,16944.859375,17144.419922,16933.570313,17141.750000,17141.750000,122960000
2015-10-16,17141.750000,17220.019531,17107.349609,17215.970703,17215.970703,145880000
2015-10-19,17209.429688,17235.949219,17129.189453,17230.539063,17230.539063,118430000
2015-10-20,17228.470703,17264.880859,17147.990234,17217.109375,17217.109375,106670000
2015-10-21,17225.929688,17314.990234,17153.130859,17168.609375,17168.609375,107100000
2015-10-22,17180.880859,17505.179688,17180.880859,17489.160156,17489.160156,152420000
2015-10-23,17525.109375,17679.369141,17525.109375,17646.699219,17646.699219,158090000
2015-10-26,17649.570313,17660.699219,17602.509766,17623.050781,17623.050781,116660000
2015-10-27,17608.890625,17635.179688,17540.570313,17581.429688,17581.429688,113960000
2015-10-28,17586.689453,17779.949219,17556.710938,17779.519531,17779.519531,115630000
2015-10-29,17771.500000,17786.000000,17684.720703,17755.800781,17755.800781,90300000
2015-10-30,17756.599609,17799.960938,17662.869141,17663.539063,17663.539063,149250000
2015-11-02,17672.619141,17845.900391,17655.019531,17828.759766,17828.759766,100840000
2015-11-03,17819.740234,17977.849609,17796.019531,17918.150391,17918.150391,92290000
2015-11-04,17929.580078,17964.119141,17828.830078,17867.580078,17867.580078,99890000
2015-11-05,17871.250000,17929.509766,17779.189453,17863.429688,17863.429688,98910000
2015-11-06,17855.220703,17912.039063,17768.599609,17910.330078,17910.330078,107450000
2015-11-09,17900.779297,17900.779297,17667.779297,17730.480469,17730.480469,121210000
2015-11-10,17724.130859,17768.660156,17657.720703,17758.210938,17758.210938,108640000
2015-11-11,17769.500000,17807.179688,17696.910156,17702.220703,17702.220703,95230000
2015-11-12,17691.929688,17691.929688,17443.500000,17448.070313,17448.070313,113660000
2015-11-13,17439.250000,17439.250000,17238.890625,17245.240234,17245.240234,134640000
2015-11-16,17229.939453,17483.009766,17210.429688,17483.009766,17483.009766,137590000
2015-11-17,17486.990234,17599.330078,17451.410156,17489.500000,17489.500000,167190000
2015-11-18,17485.490234,17752.160156,17485.490234,17737.160156,17737.160156,106810000
2015-11-19,17739.830078,17772.970703,17681.980469,17732.750000,17732.750000,114630000
2015-11-20,17732.750000,17914.339844,17732.750000,17823.810547,17823.810547,153140000
2015-11-23,17823.609375,17868.179688,17751.529297,17792.679688,17792.679688,134680000
2015-11-24,17770.900391,17862.599609,17683.509766,17812.189453,17812.189453,127170000
2015-11-25,17820.810547,17854.919922,17801.830078,17813.390625,17813.390625,82540000
2015-11-27,17806.039063,17830.359375,17749.320313,17813.390625,17813.390625,82540000
2015-11-30,17802.839844,17837.240234,17719.789063,17719.919922,17719.919922,155560000
2015-12-01,17719.720703,17895.500000,17719.720703,17888.349609,17888.349609,103880000
2015-12-02,17883.140625,17901.580078,17708.199219,17729.679688,17729.679688,102860000
2015-12-03,17741.570313,17780.589844,17425.560547,17477.669922,17477.669922,126990000
2015-12-04,17482.679688,17866.470703,17482.679688,17847.630859,17847.630859,137650000
2015-12-07,17845.490234,17845.490234,17639.250000,17730.509766,17730.509766,99670000
2015-12-08,17703.990234,17703.990234,17485.390625,17568.000000,17568.000000,113720000
2015-12-09,17558.179688,17767.689453,17403.509766,17492.300781,17492.300781,122020000
2015-12-10,17493.169922,17697.740234,17474.660156,17574.750000,17574.750000,107310000
2015-12-11,17574.750000,17574.750000,17230.500000,17265.210938,17265.210938,134510000
2015-12-14,17277.109375,17378.019531,17138.470703,17368.500000,17368.500000,142540000
2015-12-15,17374.779297,17627.630859,17341.179688,17524.910156,17524.910156,123430000
2015-12-16,17530.849609,17784.359375,17483.679688,17749.089844,17749.089844,123790000
2015-12-17,17756.539063,17796.759766,17493.500000,17495.839844,17495.839844,115780000
2015-12-18,17495.039063,17496.580078,17124.310547,17128.550781,17128.550781,344560000
2015-12-21,17154.939453,17272.359375,17116.730469,17251.619141,17251.619141,114910000
2015-12-22,17253.550781,17451.109375,17242.859375,17417.269531,17417.269531,91570000
2015-12-23,17427.630859,17607.919922,17427.630859,17602.609375,17602.609375,92820000
2015-12-24,17593.259766,17606.339844,17543.949219,17552.169922,17552.169922,40350000
2015-12-28,17535.660156,17536.900391,17437.339844,17528.269531,17528.269531,59770000
2015-12-29,17547.369141,17750.019531,17547.369141,17720.980469,17720.980469,69860000
2015-12-30,17711.939453,17714.130859,17588.869141,17603.869141,17603.869141,59760000
2015-12-31,17590.660156,17590.660156,17421.160156,17425.029297,17425.029297,93690000
2016-01-04,17405.480469,17405.480469,16957.630859,17148.939453,17148.939453,148060000
2016-01-05,17147.500000,17195.839844,17038.609375,17158.660156,17158.660156,105750000
2016-01-06,17154.830078,17154.830078,16817.619141,16906.509766,16906.509766,120250000
2016-01-07,16888.359375,16888.359375,16463.630859,16514.099609,16514.099609,176240000
2016-01-08,16519.169922,16651.890625,16314.570313,16346.450195,16346.450195,141850000
2016-01-11,16358.709961,16461.849609,16232.030273,16398.570313,16398.570313,127790000
2016-01-12,16419.109375,16591.349609,16322.070313,16516.220703,16516.220703,117480000
2016-01-13,16526.630859,16593.509766,16123.200195,16151.410156,16151.410156,153530000
2016-01-14,16159.009766,16482.050781,16075.120117,16379.049805,16379.049805,158830000
2016-01-15,16354.330078,16354.330078,15842.110352,15988.080078,15988.080078,239210000
2016-01-19,16009.450195,16171.959961,15900.250000,16016.019531,16016.019531,144360000
2016-01-20,15989.450195,15989.450195,15450.559570,15766.740234,15766.740234,191870000
2016-01-21,15768.870117,16038.589844,15704.660156,15882.679688,15882.679688,145140000
2016-01-22,15921.099609,16136.790039,15921.099609,16093.509766,16093.509766,145850000
